flag_id,transaction_id,flag_type,flag_reason,flagged_at
FLAG000472,TXN0003050,cross_border,Transaction country US differs from home country AZ,2026-01-09 15:41:24.758681
FLAG000473,TXN0003070,cross_border,Transaction country GE differs from home country AZ,2026-01-09 15:41:24.759404
FLAG000474,TXN0003071,cross_border,Transaction country TR differs from home country AZ,2026-01-09 15:41:24.759443
FLAG000475,TXN0003072,cross_border,Transaction country GE differs from home country AZ,2026-01-09 15:41:24.759482
FLAG000476,TXN0003077,cross_border,Transaction country TR differs from home country AZ,2026-01-09 15:41:24.759695
FLAG000477,TXN0003078,cross_border,Transaction country GE differs from home country AZ,2026-01-09 15:41:24.759742
FLAG000478,TXN0003083,cross_border,Transaction country GE differs from home country AZ,2026-01-09 15:41:24.759910
FLAG000479,TXN0003084,cross_border,Transaction country US differs from home country AZ,2026-01-09 15:41:24.759948
FLAG000480,TXN0003090,cross_border,Transaction country GB differs from home country AZ,2026-01-09 15:41:24.760146
FLAG000481,TXN0003103,cross_border,Transaction country TR differs from home country AZ,2026-01-09 15:41:24.760599
FLAG000482,TXN0003105,cross_border,Transaction country TR differs from home country AZ,2026-01-09 15:41:24.760696
FLAG000483,TXN0003130,cross_border,Transaction country GB differs from home country AZ,2026-01-09 15:41:24.761564
FLAG000484,TXN0003139,cross_border,Transaction country DE differs from home country AZ,2026-01-09 15:41:24.761867
FLAG000485,TXN0003148,cross_border,Transaction country GB differs from home country AZ,2026-01-09 15:41:24.762220
FLAG000486,TXN0003152,cross_border,Transaction country TR differs from home country AZ,2026-01-09 15:41:24.762366
FLAG000487,TXN0003155,cross_border,Transaction country GE differs from home country AZ,2026-01-09 15:41:24.762487
FLAG000488,TXN0003157,cross_border,Transaction country GB differs from home country AZ,2026-01-09 15:41:24.762557
FLAG000489,TXN0003164,cross_border,Transaction country GB differs from home country AZ,2026-01-09 15:41:24.762785
FLAG000490,TXN0003176,cross_border,Transaction country TR differs from home country AZ,2026-01-09 15:41:24.763216
FLAG000491,TXN0003182,cross_border,Transaction country US differs from home country AZ,2026-01-09 15:41:24.763441
FLAG000492,TXN0003192,cross_border,Transaction country GE differs from home country AZ,2026-01-09 15:41:24.763803
FLAG000493,TXN0003198,cross_border,Transaction country DE differs from home country AZ,2026-01-09 15:41:24.764021
FLAG000494,TXN0003212,cross_border,Transaction country GB differs from home country AZ,2026-01-09 15:41:24.764491
FLAG000495,TXN0003223,cross_border,Transaction country US differs from home country AZ,2026-01-09 15:41:24.764907
FLAG000496,TXN0003229,cross_border,Transaction country TR differs from home country AZ,2026-01-09 15:41:24.765139
FLAG000497,TXN0003244,cross_border,Transaction country GB differs from home country AZ,2026-01-09 15:41:24.765648
FLAG000498,TXN0003250,cross_border,Transaction country GE differs from home country AZ,2026-01-09 15:41:24.765874
FLAG000499,TXN0003254,cross_border,Transaction country DE differs from home country AZ,2026-01-09 15:41:24.766009
FLAG000500,TXN0003260,cross_border,Transaction country GE differs from home country AZ,2026-01-09 15:41:24.766262
FLAG000501,TXN0003265,cross_border,Transaction country TR differs from home country AZ,2026-01-09 15:41:24.766454
FLAG000502,TXN0003269,cross_border,Transaction country US differs from home country AZ,2026-01-09 15:41:24.766590
FLAG000503,TXN0003271,cross_border,Transaction country DE differs from home country AZ,2026-01-09 15:41:24.766684
FLAG000504,TXN0003280,cross_border,Transaction country TR differs from home country AZ,2026-01-09 15:41:24.766979
FLAG000505,TXN0003281,cross_border,Transaction country US differs from home country AZ,2026-01-09 15:41:24.767019
FLAG000506,TXN0003296,cross_border,Transaction country TR differs from home country AZ,2026-01-09 15:41:24.767513
FLAG000507,TXN0003301,cross_border,Transaction country GB differs from home country AZ,2026-01-09 15:41:24.767678
FLAG000508,TXN0003302,cross_border,Transaction country US differs from home country DE,2026-01-09 15:41:24.767734
FLAG000509,TXN0003306,cross_border,Transaction country GB differs from home country US,2026-01-09 15:41:24.767897
FLAG000510,TXN0003313,cross_border,Transaction country US differs from home country AZ,2026-01-09 15:41:24.768151
FLAG000511,TXN0003330,cross_border,Transaction country DE differs from home country AZ,2026-01-09 15:41:24.768758
FLAG000512,TXN0003332,cross_border,Transaction country TR differs from home country AZ,2026-01-09 15:41:24.768827
FLAG000513,TXN0003337,cross_border,Transaction country US differs from home country AZ,2026-01-09 15:41:24.769032
FLAG000514,TXN0003344,cross_border,Transaction country DE differs from home country AZ,2026-01-09 15:41:24.769294
FLAG000515,TXN0003347,cross_border,Transaction country US differs from home country AZ,2026-01-09 15:41:24.769396
FLAG000516,TXN0003352,cross_border,Transaction country GE differs from home country AZ,2026-01-09 15:41:24.769578
FLAG000517,TXN0003353,cross_border,Transaction country GB differs from home country AZ,2026-01-09 15:41:24.769616
FLAG000518,TXN0003358,cross_border,Transaction country GE differs from home country AZ,2026-01-09 15:41:24.769808
FLAG000519,TXN0003362,cross_border,Transaction country DE differs from home country AZ,2026-01-09 15:41:24.769942
FLAG000520,TXN0003375,cross_border,Transaction country GE differs from home country AZ,2026-01-09 15:41:24.770393
FLAG000521,TXN0003381,cross_border,Transaction country US differs from home country AZ,2026-01-09 15:41:24.770620
FLAG000522,TXN0003384,cross_border,Transaction country TR differs from home country AZ,2026-01-09 15:41:24.770762
FLAG000523,TXN0003388,cross_border,Transaction country US differs from home country AZ,2026-01-09 15:41:24.770902
FLAG000524,TXN0003392,cross_border,Transaction country US differs from home country DE,2026-01-09 15:41:24.771074
FLAG000525,TXN0003396,cross_border,Transaction country GB differs from home country AZ,2026-01-09 15:41:24.771211
FLAG000526,TXN0003401,cross_border,Transaction country GB differs from home country AZ,2026-01-09 15:41:24.771430
FLAG000527,TXN0003404,cross_border,Transaction country DE differs from home country AZ,2026-01-09 15:41:24.771531
FLAG000528,TXN0003412,cross_border,Transaction country GE differs from home country AZ,2026-01-09 15:41:24.771850
FLAG000529,TXN0003421,cross_border,Transaction country GB differs from home country AZ,2026-01-09 15:41:24.772201
FLAG000530,TXN0003424,cross_border,Transaction country GE differs from home country TR,2026-01-09 15:41:24.772303
FLAG000531,TXN0003427,cross_border,Transaction country DE differs from home country GE,2026-01-09 15:41:24.772432
FLAG000532,TXN0003429,cross_border,Transaction country GB differs from home country GE,2026-01-09 15:41:24.772500
FLAG000533,TXN0003441,cross_border,Transaction country GB differs from home country AZ,2026-01-09 15:41:24.772978
FLAG000534,TXN0003449,cross_border,Transaction country TR differs from home country AZ,2026-01-09 15:41:24.773678
FLAG000535,TXN0003453,cross_border,Transaction country TR differs from home country AZ,2026-01-09 15:41:24.773907
FLAG000536,TXN0003458,cross_border,Transaction country GE differs from home country AZ,2026-01-09 15:41:24.774152
FLAG000537,TXN0003467,cross_border,Transaction country GB differs from home country AZ,2026-01-09 15:41:24.774620
FLAG000538,TXN0003470,cross_border,Transaction country DE differs from home country AZ,2026-01-09 15:41:24.774758
FLAG000539,TXN0003471,cross_border,Transaction country GB differs from home country AZ,2026-01-09 15:41:24.774808
FLAG000540,TXN0003478,cross_border,Transaction country TR differs from home country AZ,2026-01-09 15:41:24.775172
FLAG000541,TXN0003482,cross_border,Transaction country GE differs from home country AZ,2026-01-09 15:41:24.775376
FLAG000542,TXN0003484,cross_border,Transaction country DE differs from home country AZ,2026-01-09 15:41:24.775472
FLAG000543,TXN0003492,cross_border,Transaction country DE differs from home country AZ,2026-01-09 15:41:24.775835
FLAG000544,TXN0003499,cross_border,Transaction country GE differs from home country AZ,2026-01-09 15:41:24.776156
FLAG000545,TXN0003506,cross_border,Transaction country US differs from home country AZ,2026-01-09 15:41:24.776486
FLAG000546,TXN0003515,cross_border,Transaction country GE differs from home country AZ,2026-01-09 15:41:24.776913
FLAG000547,TXN0003519,cross_border,Transaction country US differs from home country AZ,2026-01-09 15:41:24.777094
FLAG000548,TXN0003521,cross_border,Transaction country GE differs from home country AZ,2026-01-09 15:41:24.777188
FLAG000549,TXN0003525,cross_border,Transaction country TR differs from home country AZ,2026-01-09 15:41:24.777382
FLAG000550,TXN0003536,cross_border,Transaction country US differs from home country AZ,2026-01-09 15:41:24.777907
FLAG000551,TXN0003548,cross_border,Transaction country US differs from home country AZ,2026-01-09 15:41:24.778473
FLAG000552,TXN0003550,cross_border,Transaction country GB differs from home country AZ,2026-01-09 15:41:24.778574
FLAG000553,TXN0003557,cross_border,Transaction country TR differs from home country AZ,2026-01-09 15:41:24.778912
FLAG000554,TXN0003578,cross_border,Transaction country GE differs from home country AZ,2026-01-09 15:41:24.779884
FLAG000555,TXN0003583,cross_border,Transaction country TR differs from home country AZ,2026-01-09 15:41:24.780123
FLAG000556,TXN0003590,cross_border,Transaction country DE differs from home country AZ,2026-01-09 15:41:24.780456
FLAG000557,TXN0003611,cross_border,Transaction country DE differs from home country AZ,2026-01-09 15:41:24.781420
FLAG000558,TXN0003616,cross_border,Transaction country US differs from home country AZ,2026-01-09 15:41:24.781664
FLAG000559,TXN0003628,cross_border,Transaction country TR differs from home country AZ,2026-01-09 15:41:24.782247
FLAG000560,TXN0003637,cross_border,Transaction country GE differs from home country AZ,2026-01-09 15:41:24.782677
FLAG000561,TXN0003638,cross_border,Transaction country GE differs from home country AZ,2026-01-09 15:41:24.782728
FLAG000562,TXN0003660,cross_border,Transaction country GB differs from home country AZ,2026-01-09 15:41:24.783738
FLAG000563,TXN0003662,cross_border,Transaction country TR differs from home country AZ,2026-01-09 15:41:24.783833
FLAG000564,TXN0003664,cross_border,Transaction country GE differs from home country AZ,2026-01-09 15:41:24.783928
FLAG000565,TXN0003671,cross_border,Transaction country GE differs from home country AZ,2026-01-09 15:41:24.784273
FLAG000566,TXN0003672,cross_border,Transaction country GB differs from home country AZ,2026-01-09 15:41:24.784321
FLAG000567,TXN0003673,cross_border,Transaction country GE differs from home country AZ,2026-01-09 15:41:24.784382
FLAG000568,TXN0003675,cross_border,Transaction country US differs from home country AZ,2026-01-09 15:41:24.784479
FLAG000569,TXN0003684,cross_border,Transaction country DE differs from home country AZ,2026-01-09 15:41:24.784929
FLAG000570,TXN0003686,cross_border,Transaction country GE differs from home country AZ,2026-01-09 15:41:24.785032
FLAG000571,TXN0003697,cross_border,Transaction country TR differs from home country AZ,2026-01-09 15:41:24.785534
FLAG000572,TXN0003698,cross_border,Transaction country DE differs from home country AZ,2026-01-09 15:41:24.785587
FLAG000573,TXN0003701,cross_border,Transaction country GE differs from home country AZ,2026-01-09 15:41:24.785748
FLAG000574,TXN0003718,cross_border,Transaction country TR differs from home country AZ,2026-01-09 15:41:24.786556
FLAG000575,TXN0003723,cross_border,Transaction country TR differs from home country AZ,2026-01-09 15:41:24.786783
FLAG000576,TXN0003731,cross_border,Transaction country GE differs from home country TR,2026-01-09 15:41:24.787159
FLAG000577,TXN0003733,cross_border,Transaction country GB differs from home country TR,2026-01-09 15:41:24.787260
FLAG000578,TXN0003738,cross_border,Transaction country GE differs from home country AZ,2026-01-09 15:41:24.787507
FLAG000579,TXN0003742,cross_border,Transaction country GB differs from home country AZ,2026-01-09 15:41:24.787708
FLAG000580,TXN0003749,cross_border,Transaction country GE differs from home country AZ,2026-01-09 15:41:24.788046
FLAG000581,TXN0003750,cross_border,Transaction country DE differs from home country AZ,2026-01-09 15:41:24.788100
FLAG000582,TXN0003753,cross_border,Transaction country US differs from home country AZ,2026-01-09 15:41:24.788256
FLAG000583,TXN0003769,cross_border,Transaction country GB differs from home country AZ,2026-01-09 15:41:24.789040
FLAG000584,TXN0003775,cross_border,Transaction country US differs from home country AZ,2026-01-09 15:41:24.789525
FLAG000585,TXN0003776,cross_border,Transaction country DE differs from home country AZ,2026-01-09 15:41:24.789598
FLAG000586,TXN0003777,cross_border,Transaction country TR differs from home country AZ,2026-01-09 15:41:24.789648
FLAG000587,TXN0003787,cross_border,Transaction country GB differs from home country AZ,2026-01-09 15:41:24.790014
FLAG000588,TXN0003795,cross_border,Transaction country GB differs from home country AZ,2026-01-09 15:41:24.790297
FLAG000589,TXN0003800,cross_border,Transaction country GB differs from home country AZ,2026-01-09 15:41:24.790477
FLAG000590,TXN0003802,cross_border,Transaction country TR differs from home country AZ,2026-01-09 15:41:24.790552
